trackName,artistName,msPlayed,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,plays
Rock N Roll Is Dead,JPEGMAFIA,139497,5NvymSl3Kz7hZpwB00bwHg,0.636,0.865,1,-4.457,1,0.563,0.21,2.14e-06,0.116,0.596,119.07,188308,4,0.7407916817129384
Dunno,Mac Miller,139417,3YnwIp2b99p3e5dsFTXIIx,0.622,0.229,1,-11.322,1,0.0445,0.768,0.00906,0.134,0.0998,81.87,237093,4,0.5880266393356194
S on Ya Chest,Injury Reserve,139147,1vup3vAmSmFLxSIzGOM38V,0.673,0.757,8,-5.087,1,0.222,0.18,0.0,0.039,0.641,96.126,264984,3,0.5251147239078586
She Wish She Was,YG,138560,0dRRNtK7aeF37E8BcnCHdM,0.889,0.404,1,-6.733,1,0.38,0.0113,0.0,0.183,0.0392,93.009,237107,4,0.5843775173234025
New Slaves,Kanye West,138488,4cAgkb0ifwn0FSHGXnr4F6,0.579,0.59,1,-4.322,1,0.0708,0.166,1.09e-05,0.096,0.361,150.189,256093,4,0.5407722975637757
2MG,Wifisfuneral,138476,7eybRXv4jVBGdmMV3qvVBh,0.74,0.642,1,-9.03,1,0.4,0.493,0.0,0.266,0.663,122.101,190775,4,0.7258603066439523
Out Of Sight,Logic,137946,15qVraQOI2EjZPPM05YGBS,0.737,0.918,1,-6.159,0,0.132,0.0611,2.9e-05,0.107,0.664,174.022,137947,4,0.9999927508390903
Telephono De Casa,Lil House Phone,137904,0r9JolOFnIuoXlHVyaktLU,0.534,0.509,9,-10.641,1,0.475,0.092,5.08e-05,0.408,0.583,189.748,137904,4,1.0
Glass Onion - Remastered 2009,The Beatles,137840,2jAojvUaPoHPFSPpF0UNRo,0.523,0.51,7,-9.827,0,0.0514,0.0123,8.38e-05,0.108,0.789,120.432,137840,4,1.0
She (Featuring Frank Ocean),"Tyler, The Creator",137375,4y4KG66qCAN2TTevOAEjHy,0.351,0.622,8,-6.495,0,0.235,0.256,3.44e-05,0.613,0.457,83.375,253387,4,0.542154885609759
CLONES,Tierra Whack,137249,6zlBoRMKQv2UyrafMVoQlq,0.791,0.494,9,-8.705,1,0.347,0.184,0.0182,0.482,0.6,146.003,171392,4,0.800790001867065
Happy Now - MXXWLL Remix,Zedd,137212,6MXCDy1exjgkHYqfi5NPrp,0.539,0.597,2,-8.421,1,0.307,0.431,0.000911,0.386,0.297,110.897,126387,4,1.0856496316868032
Introspective,Oliver Tree,136869,56fKhnLiehkw3Dh30aBEYO,0.563,0.704,1,-6.736,0,0.0378,0.199,3.39e-06,0.346,0.55,78.02,136869,4,1.0
LA Lisa (feat. Smino),SiR,136334,3DzQnp8r1kjmeOjXFXWOMc,0.625,0.556,4,-6.201,0,0.12,0.126,0.0,0.654,0.4,120.002,220960,4,0.617007603186097
King of Carrot Flowers Pt. 1,Neutral Milk Hotel,136053,17Nowmq4iF2rkbd1rAe1Vt,0.419,0.519,5,-6.47,1,0.0334,0.11,0.889,0.409,0.343,94.044,120427,4,1.129754955284114
If I Lose Myself - Alesso vs OneRepublic,OneRepublic,135906,1hZk9dktp4yRFTm0TrycuH,0.523,0.782,2,-4.846,1,0.041,0.219,1.03e-05,0.133,0.164,125.998,214813,4,0.6326712070498527
I Am The Greatest,Logic,135817,1BTj47Up5m8601KOFrTvkj,0.801,0.815,11,-4.81,1,0.148,0.042,4.42e-06,0.0741,0.37,90.017,202920,4,0.6693130297654248
Flying - Remastered 2009,The Beatles,135520,1itLKsCWHtLnxALkgBk1Fa,0.551,0.395,0,-14.755,1,0.0501,0.368,0.88,0.0932,0.261,92.929,135520,4,1.0
Hoes Mad,Famous Dex,135344,1u8kqieXwWHMnetFOk8rjg,0.706,0.758,7,-7.543,1,0.126,0.0317,0.0,0.489,0.523,134.867,190222,4,0.7115055040952151
JUNKY,BROCKHAMPTON,135277,7ujucw8kFBPIy9mz7DlmAq,0.638,0.662,1,-5.497,1,0.404,0.316,0.0,0.258,0.675,82.327,248781,4,0.5437593706914917
Bad Company (feat. BlocBoy JB),A$AP Rocky,135274,3ZYwSDF9knZI0RVlKR4PHC,0.901,0.529,8,-7.94,1,0.413,0.0679,0.0,0.536,0.343,144.941,183809,4,0.7359487293875708
Mac 10,Trippie Redd,135174,4e34Qq2lkp92egwgjacVcT,0.79,0.629,9,-7.172,1,0.138,0.179,0.0,0.356,0.833,124.063,127742,4,1.0581797685960765
Semi-Charmed Life,Third Eye Blind,135070,42et6fnHCw1HIPSrdPprMl,0.64,0.864,7,-6.576,1,0.0315,0.00832,0.0,0.123,0.7,102.026,268360,4,0.5033164406021762
Like A Soccer Mom,Ski Mask The Slump God,135026,4bgXEwLBvgVywxVlfaEpEm,0.78,0.654,10,-7.641,0,0.076,0.112,0.0,0.12,0.713,140.007,109819,4,1.2295322303062313
Sex Talk,Megan Thee Stallion,134874,6hbg57wH6SyIDnPzwLeeXc,0.906,0.763,0,-6.322,1,0.398,0.147,0.0,0.107,0.58,139.961,131209,4,1.0279325351157313
In My Feelings,Drake,134688,2G7V7zsVDxg1yRsu7Ew9RJ,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,217925,4,0.6180474934036939
Piano Man,Billy Joel,134373,70C4NyhjD5OZUMzvWZ3njJ,0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,339000,3,0.39638053097345133
M.... She Wrote,Tay-K,133876,1WRzux3cJRM9xRNN99QKgR,0.777,0.707,9,-4.85,0,0.286,0.28,0.0,0.0749,0.614,159.662,112000,4,1.1953214285714286
Teenagers,My Chemical Romance,133839,7j31rVgGX9Q2blT92VBEA0,0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,161920,4,0.8265748517786561
Love Scars,Trippie Redd,133679,0AICBlLzFCTpUqmAbtzB2z,0.659,0.614,9,-7.32,0,0.0541,0.000404,0.0,0.123,0.26,119.405,143969,4,0.9285262799630476
TenTenths,Injury Reserve,133050,3PnwNvfyegHh70mP4IxQQL,0.694,0.34,7,-13.064,1,0.377,0.126,0.00232,0.109,0.384,134.633,133050,4,1.0
Love$ick (feat. A$AP Rocky),Mura Masa,132787,3sTN90bIP2cJ1783ctHykO,0.625,0.763,8,-4.997,0,0.129,0.147,0.0106,0.214,0.721,88.753,192160,4,0.6910231057452123
Freak Nasty,Megan Thee Stallion,132576,4rd4bY5IzC4AN6NdgYGtWD,0.953,0.723,1,-6.437,1,0.248,0.00228,0.0,0.336,0.221,99.969,173799,4,0.7628122141094023
untitled 03 | 05.28.2013.,Kendrick Lamar,132398,2fgAJeky8Cpsr8Cfvn2NVp,0.813,0.549,5,-12.427,0,0.269,0.608,1e-06,0.129,0.562,103.914,154347,4,0.8577944501674798
Womp Womp,Valee,131877,1G5ho820Xi2Qu3HsBZ26ft,0.877,0.558,1,-4.896,1,0.342,0.066,0.0,0.0745,0.493,157.027,226533,4,0.5821535935161765
Koruna & Lime (Feat. A-Trak),Injury Reserve,131726,3977oy5kwFbW4zLR8NmhjN,0.443,0.597,0,-8.039,0,0.434,0.0205,0.0,0.319,0.518,77.024,146760,4,0.8975606432270373
A Way To Say Goodbye,Seven Lions,131564,6NI64O2ZTcv9ljANo1IZJS,0.345,0.706,3,-5.428,1,0.0379,0.00273,0.0,0.112,0.116,128.082,294827,4,0.44624135509977036
No Sad No Bad,KILLY,131500,5nHofSNYy1zxXRwjLhZG0U,0.755,0.569,1,-7.996,1,0.05,0.0123,0.0,0.103,0.435,75.068,131500,4,1.0
Chariot Of Fire,$uicideBoy$,130977,6IaQbSPciJ5iOTD1JNd3DG,0.469,0.717,4,-4.972,0,0.187,0.423,0.00147,0.128,0.272,81.992,130978,4,0.9999923651300219
Prevail in Hell,Pissgrave,129634,2WRmQHKV1mYyB6P9HDnLaH,0.247,0.969,9,-4.694,1,0.0728,1.03e-06,0.76,0.0695,0.0363,111.322,149627,4,0.866381067588069
Twinbow,Slushii,129515,6kUB88CQG4dAOkUmURwBLA,0.675,0.929,9,-2.578,1,0.0478,0.291,0.00724,0.397,0.465,140.006,166286,4,0.7788689366513116
Love Scars 3,Trippie Redd,129429,0AcicReEGm1qcENjqzh1Tg,0.544,0.524,8,-7.914,1,0.0621,0.136,0.0,0.106,0.117,81.982,129429,4,1.0
Dream Glow (BTS World Original Soundtrack) - Pt. 1,BTS,129244,4c1WgUnHXq2LEncGHKgj1I,0.735,0.74,0,-3.837,0,0.0519,0.0967,0.0,0.101,0.541,141.948,187458,4,0.6894557714261328
No Brainer,DJ Khaled,129133,5WvAo7DNuPRmk4APhdPzi8,0.552,0.76,0,-4.706,1,0.342,0.0733,0.0,0.0865,0.639,135.702,260000,5,0.4966653846153846
Get Up Offa That Thing,James Brown,128940,3whRKAOlJ0M3banzcChvQv,0.883,0.631,2,-11.473,1,0.42,0.339,5.19e-06,0.942,0.782,118.084,250387,4,0.5149628375275074
Fast in My Car,Paramore,128820,6r9cqn3KG824MXSo7sHPlK,0.592,0.99,11,-3.091,0,0.0686,2.85e-05,9.79e-06,0.114,0.824,128.014,222693,4,0.5784645229082189
Fuck Ugly God,Ugly God,128669,6IgtGf4ZmG3OPLmE1PFXrr,0.878,0.233,5,-11.311,0,0.603,0.242,0.0,0.0817,0.135,134.956,128669,4,1.0
THRU THE NIGHT (feat. Bryson Tiller),Jack Harlow,128409,1AgSUWSzmza5jF6ER5R68v,0.88,0.58,5,-5.032,0,0.0438,0.016,3.83e-06,0.0936,0.754,124.003,128409,4,1.0
Gasoline (feat. Young King Dave),Yung Gravy,128003,069xOXmb7oa81j9ARhq88Z,0.772,0.552,11,-8.695,0,0.263,0.145,0.0029,0.179,0.286,99.936,137400,4,0.9316084425036391
Running Up Freestyle,Megan Thee Stallion,127940,1YU0fHUCpUyxkWqxx9ivHK,0.917,0.897,10,-2.297,0,0.119,0.00825,0.0,0.239,0.31,92.975,124803,4,1.025135613727234
Paradise - Extended,Big Sean,127899,1o8jNa1Rsgh0iI9KQKRDHN,0.789,0.64,8,-5.506,0,0.28,0.0426,0.0,0.111,0.221,127.941,215440,4,0.5936641292239139
Still Ballin (feat. Wiz Khalifa),Logic,127586,199Dz9IgqKekyiRy3LBnHn,0.79,0.677,7,-5.27,1,0.104,0.0151,1.06e-05,0.169,0.75,160.001,239987,4,0.5316371303445603
Angels (feat. Saba),Chance the Rapper,127581,0jx8zY5JQsS4YEQcfkoc5C,0.771,0.647,5,-5.127,0,0.376,0.294,0.0,0.37,0.678,155.914,206240,4,0.6186045384018619
Love Is Alive,Louis The Child,127040,1hSuulO4BKSmYe0aSWROPM,0.676,0.5,8,-6.878,1,0.0412,0.701,0.0,0.596,0.915,97.863,170611,4,0.744617873407928
Cocoa Butter Kisses,Chance the Rapper,127012,0aMHIW1lqrulVCx0LLlr6a,0.679,0.645,6,-7.777,0,0.222,0.0518,0.0,0.145,0.203,125.795,307188,4,0.4134666718752035
early mornings,eevee,126968,7ImRzgd2qDd2EixsraMR97,0.79,0.104,6,-12.419,1,0.0571,0.785,0.935,0.108,0.526,159.966,126969,4,0.9999921240617788
Higher Ground (feat. Naomi Wild),ODESZA,126889,7KT7VGnPU5QVXN3q1BOeqb,0.629,0.852,1,-5.094,1,0.0521,0.0865,0.0215,0.263,0.415,104.997,215131,4,0.5898220154231608
Takeaway,The Chainsmokers,126599,3g0mEQx3NTanacLseoP0Gw,0.528,0.511,3,-8.144,1,0.0324,0.126,0.0,0.101,0.351,100.1,209880,4,0.6031970649895179
Start a Riot,Duckwrth,126378,6V81K1OcvYgHEnCA6A2Qx9,0.728,0.727,2,-3.585,1,0.206,0.0128,0.0,0.0882,0.89,143.144,171467,4,0.7370397802492608
Lvndr,Lilac,125284,035SD8i1kub2mdW5ljFhjS,0.599,0.336,11,-13.686,1,0.05,0.74,0.6,0.168,0.184,123.011,140500,4,0.8917010676156584
Monte Carlo (feat. WET),Toro y Moi,125133,3R73Y7X53MIQZWnKloWq5i,0.653,0.381,1,-8.967,1,0.0512,0.0821,7.29e-05,0.175,0.133,140.08,125133,4,1.0
Tiff Freestyle,GoldLink,125028,790MIo6gDwdvmNsw8yDB5Q,0.74,0.705,9,-7.29,1,0.212,0.581,0.0,0.357,0.744,95.783,102627,4,1.2182758923090415
BROKEN GIRLS,Saba,124984,5AdhyCxxguV1wXde1vqgWC,0.663,0.572,10,-10.593,0,0.102,0.322,0.0,0.171,0.494,117.051,277333,4,0.4506640032019269
King Kunta,Kendrick Lamar,124300,0N3W5peJUQtI4eyR6GJT5O,0.884,0.657,6,-4.569,0,0.0977,0.00589,0.0,0.154,0.489,107.059,234693,4,0.5296280673049473
Calling (Lose My Mind) - Radio Edit,Sebastian Ingrosso,124240,5Sey3HgGa6KB46mlOyCClZ,0.416,0.849,1,-4.909,0,0.0455,0.00864,0.000138,0.204,0.147,125.098,205440,4,0.6047507788161994
Little Black Submarines - Radio Edit [radio edit],The Black Keys,124018,6ZWn1MVUaBH2HNQobhMYeE,0.299,0.706,2,-5.421,1,0.0687,0.141,3.58e-05,0.0703,0.247,94.263,204693,4,0.6058731856976057
Underwear,JID,123988,7hnXGKHrBw24S9Ptry3cd4,0.86,0.455,1,-12.049,1,0.316,0.488,0.0,0.139,0.274,107.007,214415,4,0.5782617820581583
ZEZE (feat. Travis Scott & Offset),Kodak Black,123593,0FZ4Dmg8jJJAPJnvBIzD9z,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,228760,4,0.5402736492393775
SUU WHOOP,YG,123506,6JzvfFCIFT1CbbHE1pDNBU,0.786,0.327,2,-9.889,1,0.528,0.0262,1.34e-05,0.101,0.194,158.019,185000,4,0.6676
BREAKDALAW2K16,$uicideBoy$,123154,6SMf6mb3kG4pLSnofuuSA0,0.761,0.684,1,-8.797,1,0.0819,0.00807,0.0,0.117,0.184,87.015,110420,4,1.115323310994385
BYOB (Be Your Own Boss),Tiny Meat Gang,123000,4HwahomGRYNRciJ0VjBMQ1,0.693,0.651,2,-9.023,1,0.203,0.0851,0.452,0.117,0.156,159.994,123000,4,1.0
Stash (feat. Blueface),Tyga,122888,1bFlyIMhjyZavdg5PXrkLs,0.693,0.607,4,-4.724,0,0.352,0.319,0.0,0.11,0.607,98.969,174536,4,0.7040839712151075
Everybody Dies In Their Nightmares,XXXTENTACION,122489,3GVkPk8mqxz0itaAriG1L7,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,95467,4,1.28305068767218
Mr. Call You Back,Deaton Chris Anthony,122280,0v5uN9Idq6pwD2K8ioMvyu,0.739,0.508,0,-11.418,1,0.0632,0.453,0.000196,0.208,0.846,159.975,139908,3,0.8740029162020756
King Tulip,$uicideBoy$,121834,0fyBYsrmpihh1mfalssDlB,0.585,0.579,10,-9.387,0,0.447,0.15,0.0,0.111,0.281,120.838,185218,4,0.6577870401364878
Bad Guy (Billie Eilish Cover),NoMBe,121757,5RuY80b8cnblryAplo5dzK,0.821,0.469,7,-8.832,0,0.0509,0.136,0.00227,0.399,0.753,121.025,176529,4,0.6897280333542931
Pecans (feat. Terrace Martin),Smino,121521,2G9oZg1ylSUdP9ESPQuG0w,0.661,0.721,10,-7.524,0,0.0996,0.0726,0.00417,0.0864,0.556,81.997,278152,4,0.4368870257988438
Zimzalabim,Red Velvet,120670,0GUbhhI5fRx7BlqlqlhjuB,0.68,0.878,5,-4.791,0,0.179,0.0028,2.22e-05,0.336,0.531,127.991,190860,4,0.6322435292884837
And Your Bird Can Sing - Remastered 2009,The Beatles,120493,4KRgqwb4kvBuTz1utbYxfb,0.555,0.65,4,-6.936,1,0.0282,0.0067,0.0491,0.236,0.966,132.59,120493,4,1.0
Don't Turn It Off - Energize Version,Go2,120023,0hNUNWzYJFgssxJzo2hH2Y,0.421,0.997,10,-2.861,0,0.112,2.23e-05,0.00489,0.162,0.568,157.043,310850,4,0.386112272800386
SUGARPARENTS (feat. Rico Nasty),Aminé,119920,2WS2N8wgs9Drd5MNJLJxkf,0.936,0.646,5,-6.325,1,0.206,0.122,0.0,0.112,0.696,121.034,119920,4,1.0
Sex Shooter - Originals Version,Prince,119537,5kVXc4xhPasDPqEL40WPWa,0.733,0.58,6,-7.717,0,0.0536,0.139,7.94e-06,0.277,0.924,122.982,186107,4,0.6423025463846067
Dat $tick,Rich Brian,119123,4bdJHQp90ymjEIkkYhcENB,0.923,0.508,1,-8.668,1,0.0468,0.104,1.21e-05,0.126,0.168,108.039,126667,4,0.9404422619940473
Purple Emoji (feat. J. Cole),Ty Dolla $ign,119033,3OJ4LEE50iFELaHiZ09zif,0.707,0.543,8,-4.61,1,0.279,0.151,0.0,0.384,0.824,144.18,163755,4,0.7268968886446215
Yes Indeed,Lil Baby,118780,6vN77lE9LK6HP2DewaN6HZ,0.964,0.346,5,-9.309,0,0.53,0.035,0.0,0.108,0.562,119.958,142273,4,0.8348737989639636
Please Shut Up,A$AP Mob,118656,3LyNsopPP3hXf8bZBE7cDk,0.859,0.424,10,-6.155,1,0.27,0.102,0.0,0.327,0.293,145.886,210333,4,0.5641340160602473
Beautiful (feat. Camila Cabello),Bazzi,118569,4VUwkH455At9kENOfzTqmF,0.638,0.717,2,-4.722,1,0.0337,0.346,0.0,0.105,0.249,100.027,180000,4,0.6587166666666666
LOW DOWN DERRTY BLUES,Smino,118539,7lOWMm3udPeBvu5FDmpC8h,0.659,0.558,1,-8.107,1,0.47,0.163,0.0,0.484,0.501,129.064,195620,4,0.6059656476842858
No Sleep Leak,Lil Uzi Vert,118535,0QV16pno66L6K3fn4W13b7,0.788,0.689,8,-7.211,1,0.13,0.0112,0.0,0.22,0.681,136.045,189230,4,0.626407017914707
MY POWER,Nija,118407,7ia5l12mCvbQTeAnG1oYpg,0.773,0.86,7,-4.966,1,0.13,0.0159,0.0,0.236,0.715,126.967,259742,4,0.4558638957118987
See U Never,NIKI,118344,5nPdol1JZWJqG4OSHVzSCF,0.795,0.735,11,-4.628,0,0.037,0.295,0.0,0.0719,0.243,129.982,221620,4,0.5339951267936107
Good Times Interlude,YG,118301,7v27WiEpo3B9jXItsZmoJW,0.751,0.361,11,-20.521,0,0.903,0.873,0.0,0.633,0.693,109.15,38720,5,3.0552944214876034
Do You Believe In God?,$uicideBoy$,118073,0Xq0JbzlxLGNfdyR9gM5y2,0.794,0.534,0,-5.698,1,0.0509,0.0388,1e-05,0.555,0.0487,120.069,118073,4,1.0
Don't Come To LA,YG,118050,6iaEL3KYwAb1cUtdOjSxNl,0.689,0.564,0,-8.604,1,0.189,0.021,4.23e-05,0.472,0.107,100.002,215573,4,0.5476103222574256
Lost In The Sauce - Bonus Track,Ugly God,117799,5CAGiAHR29pJX6fAMVKa3F,0.772,0.553,0,-8.312,1,0.323,0.339,0.0,0.254,0.838,163.116,117799,4,1.0
"Color Me True - Live at the Fillmore East, New York, NY [Show 1] - October 4, 1968",Sly & The Family Stone,117620,6darQWC71eHbt8i17oaRSJ,0.716,0.689,5,-10.773,0,0.0404,0.309,0.0459,0.435,0.847,104.053,294507,4,0.39937930168043545
Live for the Night,Krewella,117320,457p7UH7hoHrbA2iI4PSCA,0.499,0.843,6,-2.224,1,0.113,0.0138,0.0,0.124,0.533,127.932,206480,4,0.568190623789229
Communist Daughter,Neutral Milk Hotel,117306,72iYfBDEF6dNVeekA8ppyB,0.192,0.377,7,-9.157,1,0.0352,0.285,0.813,0.173,0.0976,84.772,117307,4,0.9999914753595267
When You Were Mine,Prince,117106,6Kbkge4WbvwWv1jVzSQsr8,0.694,0.444,9,-13.254,1,0.0648,0.00657,0.776,0.0719,0.879,143.078,225547,4,0.5192088566906232
Shhh / Peaceful - LP Mix,Miles Davis,116650,267lVml7gJ9xefwgO6E2Ag,0.324,0.394,7,-11.385,1,0.0298,0.711,0.00206,0.19,0.221,129.859,1094733,4,0.10655566243093065
Think Twice (feat. Lil Skies),YBN Almighty Jay,116626,4uWt8UP9SnsOXCEE1hhDtJ,0.652,0.499,10,-7.795,0,0.54,0.161,0.0,0.318,0.871,161.11,183983,4,0.6338955229559253
BUSHY B INTERLUDE,Denzel Curry,116591,2wFwbyCz96QFLm2L6esbgf,0.64,0.615,1,-10.067,1,0.0828,0.0521,0.0,0.479,0.642,117.074,65640,4,1.7762187690432663
Always Want More,Larry June,116490,2ZU1y3QTuqlnJBq3pQdtor,0.705,0.769,1,-6.151,1,0.193,0.0419,1.64e-06,0.305,0.574,88.887,153708,4,0.7578655632758217
Zipporah,GoldLink,116317,7MIGNUCE2lKsWXHjUT4EHO,0.561,0.752,5,-7.336,0,0.58,0.0707,0.0,0.414,0.719,134.327,162013,4,0.7179485596834821
ilomilo,Billie Eilish,116202,7qEKqBCD2vE5vIBsrUitpD,0.855,0.423,5,-15.044,0,0.0585,0.724,0.469,0.0896,0.572,120.02,156371,4,0.7431173299396947
Win You Over,Whethan,115951,3tp8oVdBEvRw0pM1DuITYi,0.807,0.749,0,-5.519,1,0.0833,0.00488,5.17e-06,0.439,0.664,118.008,209490,4,0.553491813451716
TEST DRIVE,Joji,115378,1DMEzmAoQIikcL52psptQL,0.646,0.648,3,-8.602,1,0.0372,0.71,0.00316,0.108,0.466,75.004,179423,4,0.6430502221008455
Real Nega,JPEGMAFIA,115008,2DVI5bxoh3qXVYA1XmraN8,0.61,0.952,5,-2.501,0,0.315,0.00788,0.00324,0.172,0.332,140.065,150933,4,0.7619804814056568
Introduction (instructions),XXXTENTACION,114986,2aOPvzjpMwikBgngKcxsA9,0.678,0.481,10,-20.18,0,0.92,0.868,0.0,0.431,0.0684,88.828,117483,4,0.9787458611033085
Blood (with Foy Vance),ILLENIUM,114957,1kQ0aj0mnjd5xKrYKLZo64,0.358,0.896,4,-4.547,0,0.159,0.083,0.0014,0.372,0.1,75.192,248000,4,0.46353629032258065
Summit (feat. Ellie Goulding),Skrillex,114399,1SbqxemPdwGlvmirtQVkCU,0.692,0.773,6,-3.739,1,0.0359,0.226,0.0104,0.108,0.486,139.989,373987,4,0.3058903116953263
Mercury: Retrograde,Ghostemane,114079,2Vc6NJ9PW9gD9q343XFRKx,0.831,0.814,2,-7.364,1,0.42,0.0598,0.0134,0.0556,0.389,156.985,124539,4,0.9160102457864605
IFYB,Tiny Meat Gang,113932,1Lcieljs0poIStTBwcfCnx,0.803,0.82,4,-4.474,1,0.21,0.0685,0.0,0.144,0.607,125.023,138403,4,0.823190248766284
EdEddnEddy,JID,113481,4vmqU3xlzuhxtaeXrtAX1F,0.769,0.421,0,-9.6,1,0.421,0.141,0.00707,0.389,0.326,157.964,140512,4,0.8076249715326805
Tampa Bay Bustdown,Yung Gravy,113306,6gtHQhPohwaDyeIMgLB62N,0.754,0.507,2,-7.852,1,0.0922,0.085,0.0,0.343,0.629,124.962,113307,3,0.9999911744199388
We Might Fall,Ghastly,113195,3KrnkTF84wu0KF3vqVYgEh,0.326,0.759,7,-5.019,1,0.0599,0.016,0.000878,0.0804,0.0797,154.555,180000,4,0.6288611111111111
Suplexes Inside of Complexes and Duplexes,Mac Miller,112208,4WuITGWedQ4yMcxuAdR4VH,0.442,0.754,4,-6.687,0,0.483,0.82,0.000131,0.106,0.473,81.026,167437,4,0.6701505640927633
Coziest,A$AP Mob,112158,3aovO5W4cvJxV6MEUOYtnM,0.884,0.709,3,-6.258,1,0.418,0.169,0.0,0.136,0.495,75.027,166440,4,0.6738644556596972
Smellin Like A Re-Up,Smino,111883,209tqIUuotw4Ar1LivNlmy,0.463,0.546,9,-8.554,0,0.407,0.18,0.0,0.102,0.499,73.895,160922,4,0.695262300990542
100 Racks (Offset feat. Playboi Carti),Quality Control,111685,4T2dHb8XBYHlVj7Dyo1cW9,0.939,0.632,1,-2.978,1,0.137,0.0606,0.00136,0.101,0.364,133.979,157645,4,0.7084588791271528
Bubblin,Anderson .Paak,111184,6BvtitRX5lQC87YlA6rq0n,0.568,0.873,1,-5.22,1,0.265,0.0731,0.0,0.367,0.547,106.783,209093,5,0.5317442477749136
By The Bridge,Logic,111000,5vSH6QgQ4WYVf99LASBSXi,0.575,0.696,9,-4.687,0,0.029,0.196,0.011,0.0986,0.282,175.993,242147,4,0.4583992368272165
Feeling Myself,Nicki Minaj,110466,5fyIGoaaKelzdyW8ELhYJZ,0.564,0.703,2,-5.459,1,0.269,0.437,0.00927,0.358,0.477,139.045,237840,4,0.4644550958627649
Hard To Tell,$uicideBoy$,110359,72V0gNzrSDsdOQMuXlwhd4,0.846,0.564,1,-7.436,1,0.0983,0.0896,0.00836,0.219,0.237,126.047,138161,4,0.7987709990518308
Scared to Be Lonely,Martin Garrix,110074,3ebXMykcMXOcLeJ9xZ17XH,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,220883,4,0.49833622324941257
Boy Back (feat. NAV),Young Thug,110074,369g3Kv6MXsl0wn7PNtWvO,0.777,0.573,9,-8.848,0,0.191,0.0415,0.0,0.365,0.387,143.017,202600,4,0.5433070088845015
Pillow Fight (feat. vbnd),Yung Gravy,109986,3lcIAYpqgQqon9SiT9khPj,0.858,0.492,7,-8.0,0,0.278,0.488,0.0,0.108,0.786,99.915,182400,4,0.6029934210526315
Bart Simpson,Princess Nokia,109510,1mTymOohmNmDtuxDIGAEgK,0.766,0.425,5,-11.033,0,0.379,0.442,0.000208,0.171,0.63,77.104,214500,4,0.5105361305361306
Optometry,eery,109500,3imGXxB3uSqaU6No3vwuvL,0.783,0.328,7,-9.153,0,0.327,0.706,0.435,0.108,0.605,79.966,109500,4,1.0
Yuck,Logic,109500,0D5CXSUx8GOCHSY8KWgi9h,0.619,0.798,11,-5.517,0,0.381,0.168,0.0,0.17,0.71,156.151,173693,4,0.6304226422481044
God's Plan,Drake,109190,6DCZcSspjsKoFjzjrWoCdn,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973,4,0.548767923286074
Cereal and Water,cupcakKe,108068,4nFUmmTyaWcnJvozxww7U6,0.846,0.859,10,-4.542,0,0.4,0.133,0.0,0.071,0.864,136.054,178776,4,0.6044882982055757
I Like It,Cardi B,107530,58q2HKrzhC3ozto2nDdN4z,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,253390,4,0.42436560243103516
She Makes Magic,Big Wild,107530,2fCKJ7BT0UhBuQF2nqUS1C,0.653,0.385,6,-6.074,1,0.0385,0.0194,0.48,0.0959,0.398,104.001,263077,4,0.4087396465673548
I Cannot Fucking Wait Til Morrissey Dies,JPEGMAFIA,107390,0c81djsFYx69xCaNx4NHfH,0.695,0.849,9,-5.688,0,0.093,0.233,0.000842,0.385,0.623,140.092,86778,4,1.2375256401392059
Nasty World (Skit),Rico Nasty,106987,7axSEVsXKAYNSvxh1R1mwy,0.557,0.762,2,-9.573,0,0.132,0.721,3.33e-06,0.476,0.917,82.209,47720,4,2.2419740150880134
Coupe Se' Yern,Smino,106947,2UslPu1Jo7jIiUchu9QvPv,0.842,0.535,9,-8.473,1,0.461,0.168,1.02e-06,0.0927,0.713,76.983,151144,4,0.7075834965331075
Purple Rain,Prince,106837,54X78diSLoUDI3joC2bjMz,0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066,520787,4,0.20514528972497392
Run It! (feat. Juelz Santana),Chris Brown,106555,7xYnUQigPoIDAMPVK79NEq,0.846,0.482,1,-6.721,0,0.129,0.0246,0.0,0.393,0.212,100.969,229867,4,0.4635506619044926
Baby 8,YBN Nahmir,106496,1AtJv3Zzf4DA9UfX822V6D,0.656,0.675,1,-9.476,1,0.44,0.0303,0.0,0.344,0.475,162.839,106496,4,1.0
